id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
125052369,,18750.0,18750.0,18750.0, 60 months,20.0,496.77,D,D4,Client Relationship Manager,6 years,MORTGAGE,76000.0,Source Verified,Nov-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=125052369,,debt_consolidation,Debt consolidation,451xx,OH,27.78,0.0,Jan-2004,685.0,689.0,1.0,70.0,,11.0,0.0,4212.0,47.9,24.0,w,0.0,0.0,22864.6531603896,22864.65,18750.0,4114.65,0.0,0.0,0.0,Jan-2019,16482.62,,Mar-2019,724.0,720.0,0.0,70.0,1.0,Individual,,,,0.0,0.0,206910.0,1.0,3.0,1.0,3.0,11.0,52638.0,83.0,1.0,2.0,1152.0,79.0,8800.0,6.0,1.0,4.0,5.0,18810.0,662.0,82.6,0.0,0.0,138.0,166.0,6.0,6.0,3.0,91.0,70.0,6.0,70.0,1.0,3.0,4.0,3.0,4.0,11.0,7.0,10.0,4.0,11.0,0.0,0.0,0.0,2.0,95.8,100.0,0.0,0.0,227837.0,56850.0,3800.0,63409.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
69177129,,27600.0,27600.0,27600.0, 36 months,7.91,863.74,A,A5,Director of Training,6 years,RENT,60000.0,Not Verified,Jan-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=69177129,,debt_consolidation,Debt consolidation,544xx,WI,25.02,0.0,May-2000,710.0,714.0,0.0,26.0,,6.0,0.0,3424.0,18.0,22.0,w,0.0,0.0,5017.14,5017.14,2058.94,501.96,0.0,2456.24,24.5624,Apr-2016,863.74,,Nov-2016,604.0,600.0,0.0,,1.0,Individual,,,,0.0,0.0,27920.0,0.0,2.0,1.0,1.0,10.0,24496.0,49.0,0.0,1.0,2515.0,41.0,19000.0,1.0,0.0,2.0,2.0,4653.0,10578.0,22.8,0.0,0.0,98.0,116.0,14.0,10.0,2.0,44.0,26.0,9.0,26.0,0.0,2.0,3.0,2.0,4.0,12.0,4.0,8.0,3.0,6.0,0.0,0.0,0.0,1.0,95.5,0.0,0.0,0.0,68731.0,27920.0,13700.0,49731.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
109916862,,22000.0,22000.0,22000.0, 60 months,18.06,559.38,D,D2,Bus Operator ,2 years,MORTGAGE,90000.0,Source Verified,May-2017,In Grace Period,n,https://lendingclub.com/browse/loanDetail.action?loan_id=109916862,,debt_consolidation,Debt consolidation,206xx,MD,10.15,1.0,Mar-1994,670.0,674.0,0.0,17.0,,19.0,0.0,21092.0,61.7,27.0,w,16412.18,16412.18,11724.91,11724.91,5587.82,6137.09,0.0,0.0,0.0,Feb-2019,559.38,Apr-2019,Mar-2019,674.0,670.0,0.0,17.0,1.0,Individual,,,,0.0,0.0,254948.0,0.0,1.0,0.0,0.0,122.0,6467.0,103.0,2.0,4.0,2924.0,68.0,34200.0,2.0,0.0,3.0,4.0,14164.0,348.0,95.0,0.0,0.0,142.0,278.0,8.0,8.0,2.0,21.0,,8.0,,0.0,3.0,13.0,3.0,3.0,4.0,16.0,20.0,13.0,19.0,0.0,0.0,1.0,2.0,88.9,100.0,0.0,0.0,306910.0,27884.0,6900.0,6294.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
93880056,,16000.0,16000.0,16000.0, 36 months,7.49,497.63,A,A4,Real Estate Agent,3 years,MORTGAGE,80000.0,Source Verified,Nov-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=93880056,,debt_consolidation,Debt consolidation,757xx,TX,15.59,0.0,Sep-2002,715.0,719.0,0.0,61.0,,7.0,0.0,15363.0,68.9,26.0,w,0.0,0.0,16174.2760991246,16174.28,16000.0,174.28,0.0,0.0,0.0,Dec-2016,16184.27,,Feb-2017,759.0,755.0,0.0,,1.0,Individual,,,,0.0,0.0,193452.0,0.0,2.0,0.0,1.0,19.0,25287.0,69.0,0.0,0.0,9314.0,69.0,22300.0,0.0,2.0,0.0,1.0,27636.0,2525.0,85.1,0.0,0.0,119.0,170.0,32.0,19.0,2.0,32.0,,19.0,,0.0,2.0,4.0,2.0,7.0,8.0,4.0,15.0,4.0,7.0,0.0,0.0,0.0,0.0,96.2,50.0,0.0,0.0,222215.0,40650.0,17000.0,36915.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
58070174,,8525.0,8525.0,8525.0, 36 months,11.53,281.25,B,B5,Helpdesk Analyst,4 years,MORTGAGE,55200.0,Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58070174,,debt_consolidation,Debt consolidation,801xx,CO,14.46,0.0,Feb-1989,675.0,679.0,0.0,24.0,52.0,8.0,1.0,5341.0,62.0,16.0,f,0.0,0.0,9646.3865102924,9646.39,8525.0,1121.39,0.0,0.0,0.0,Jan-2017,5151.85,,Mar-2019,699.0,695.0,0.0,39.0,1.0,Individual,,,,0.0,0.0,384536.0,,,,,,,,,,,,8550.0,,,,3.0,48067.0,4250.0,75.0,0.0,0.0,156.0,133.0,7.0,7.0,6.0,47.0,,7.0,,0.0,1.0,3.0,1.0,1.0,6.0,3.0,6.0,3.0,8.0,,0.0,0.0,1.0,81.0,100.0,1.0,0.0,401889.0,40929.0,4250.0,43297.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
89829198,,4800.0,4800.0,4800.0, 36 months,16.99,171.11,D,D1,Rural carrier,10+ years,MORTGAGE,56000.0,Verified,Sep-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89829198,,debt_consolidation,Debt consolidation,063xx,CT,15.43,0.0,Apr-2004,695.0,699.0,0.0,,,9.0,0.0,5332.0,69.2,14.0,w,1138.24,1138.24,4990.29,4990.29,3661.76,1313.53,15.0,0.0,0.0,Mar-2019,171.11,Apr-2019,Mar-2019,669.0,665.0,0.0,,1.0,Individual,,,,0.0,0.0,151352.0,2.0,1.0,1.0,1.0,9.0,10099.0,45.0,4.0,4.0,1924.0,51.0,7700.0,0.0,2.0,1.0,5.0,16817.0,641.0,85.8,0.0,0.0,50.0,149.0,4.0,4.0,3.0,4.0,,10.0,,1.0,3.0,5.0,3.0,3.0,4.0,6.0,7.0,5.0,9.0,0.0,0.0,0.0,5.0,92.9,66.7,0.0,0.0,174996.0,15431.0,4500.0,22496.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
129564565,,14000.0,14000.0,14000.0, 60 months,7.34,279.47,A,A4,Content Analyst,< 1 year,RENT,45000.0,Not Verified,Mar-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=129564565,,credit_card,Credit card refinancing,940xx,CA,27.76,0.0,Feb-2008,730.0,734.0,0.0,,,14.0,0.0,24992.0,34.5,16.0,w,11594.09,11594.09,3342.22,3342.22,2405.91,936.31,0.0,0.0,0.0,Mar-2019,279.47,Apr-2019,Mar-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,25820.0,0.0,1.0,0.0,0.0,73.0,828.0,3.0,1.0,2.0,12387.0,26.0,72400.0,0.0,0.0,0.0,2.0,1844.0,33665.0,39.2,0.0,0.0,73.0,121.0,9.0,9.0,0.0,9.0,,,,0.0,6.0,11.0,8.0,9.0,1.0,13.0,15.0,11.0,14.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,99149.0,25820.0,55400.0,26749.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
88958037,,3025.0,3025.0,3025.0, 36 months,17.99,109.35,D,D2,seafood specialist,10+ years,MORTGAGE,22000.0,Verified,Sep-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=88958037,,home_improvement,Home improvement,301xx,GA,32.24,0.0,Jun-2001,665.0,669.0,1.0,72.0,75.0,8.0,2.0,1406.0,13.9,14.0,f,0.0,0.0,3599.0816214106,3599.08,3025.0,574.08,0.0,0.0,0.0,Nov-2017,2166.95,,Mar-2019,664.0,660.0,0.0,72.0,1.0,Individual,,,,0.0,0.0,109558.0,2.0,2.0,2.0,2.0,2.0,25438.0,96.0,3.0,4.0,388.0,74.0,10100.0,1.0,1.0,4.0,7.0,13695.0,6712.0,5.5,0.0,0.0,146.0,146.0,5.0,2.0,3.0,5.0,,5.0,72.0,2.0,1.0,2.0,4.0,4.0,4.0,5.0,7.0,2.0,8.0,0.0,0.0,0.0,6.0,85.7,0.0,1.0,1.0,119901.0,26844.0,7100.0,26385.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
71747107,,10000.0,10000.0,10000.0, 36 months,13.67,340.18,C,C3,Intake Coordinator,10+ years,MORTGAGE,42000.0,Verified,Feb-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71747107,,debt_consolidation,Debt consolidation,314xx,GA,30.43,0.0,Nov-1989,700.0,704.0,0.0,,,8.0,0.0,17697.0,99.0,19.0,w,0.0,0.0,12283.2633846524,12283.26,10000.0,2266.25,17.01,0.0,0.0,Dec-2018,1342.52,,Mar-2019,644.0,640.0,0.0,,1.0,Individual,,,,0.0,0.0,109472.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,1.0,3.0,3988.0,99.0,17950.0,0.0,0.0,2.0,4.0,13684.0,1810.0,98.0,0.0,0.0,135.0,315.0,8.0,8.0,1.0,8.0,,8.0,,0.0,5.0,7.0,11.0,11.0,1.0,7.0,16.0,7.0,8.0,,0.0,0.0,2.0,100.0,100.0,0.0,0.0,110650.0,17697.0,9050.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
130294626,,24800.0,24800.0,24800.0, 60 months,19.42,649.08,D,D3,Operations Lead,< 1 year,MORTGAGE,51000.0,Verified,Apr-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=130294626,,credit_card,Credit card refinancing,863xx,AZ,25.32,0.0,Oct-2006,680.0,684.0,1.0,71.0,47.0,9.0,1.0,12563.0,60.1,14.0,w,21843.37,21843.37,7287.04,7287.04,2956.63,4330.41,0.0,0.0,0.0,Mar-2019,649.08,Apr-2019,Mar-2019,704.0,700.0,0.0,,1.0,Joint App,98000.0,15.34,Verified,0.0,0.0,299640.0,1.0,3.0,1.0,1.0,10.0,53180.0,87.0,1.0,2.0,9588.0,80.0,20900.0,1.0,3.0,3.0,4.0,37455.0,6048.0,66.2,0.0,0.0,89.0,137.0,5.0,5.0,1.0,5.0,,5.0,71.0,0.0,2.0,3.0,4.0,5.0,5.0,5.0,8.0,3.0,9.0,0.0,0.0,0.0,3.0,92.9,33.3,1.0,0.0,318029.0,65743.0,17900.0,61476.0,37503.0,665.0,669.0,Jun-2004,1.0,3.0,8.0,39.9,3.0,12.0,0.0,0.0,63.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10166096,,15000.0,15000.0,14900.0, 36 months,10.99,491.01,B,B2,Journeyman Team Leader,10+ years,MORTGAGE,55000.0,Not Verified,Dec-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10166096,,debt_consolidation,ccdebt,477xx,IN,12.2,0.0,Oct-1995,705.0,709.0,1.0,,,10.0,0.0,12274.0,65.0,27.0,f,0.0,0.0,17676.3483661201,17558.51,15000.0,2676.35,0.0,0.0,0.0,Jan-2017,491.0,,Dec-2016,794.0,790.0,0.0,49.0,1.0,Individual,,,,0.0,0.0,18831.0,,,,,,,,,,,,18800.0,,,,1.0,2092.0,500.0,0.0,0.0,0.0,173.0,218.0,5.0,5.0,1.0,92.0,,6.0,,0.0,2.0,8.0,6.0,7.0,5.0,8.0,21.0,5.0,9.0,,0.0,0.0,1.0,96.0,0.0,0.0,0.0,34847.0,18831.0,500.0,16047.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
73904329,,6975.0,6975.0,6975.0, 36 months,15.31,242.86,C,C5,Sales/Customer Service Rep,10+ years,MORTGAGE,50000.0,Verified,Mar-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73904329,,debt_consolidation,Debt consolidation,577xx,SD,34.37,1.0,Apr-1995,665.0,669.0,0.0,5.0,57.0,9.0,1.0,63125.0,87.0,16.0,w,0.0,0.0,8036.612676135401,8036.61,6975.0,1061.61,0.0,0.0,0.0,Oct-2017,71.06,,Nov-2017,729.0,725.0,0.0,25.0,1.0,Individual,,,,0.0,0.0,82375.0,2.0,2.0,2.0,2.0,8.0,19250.0,86.0,2.0,3.0,1940.0,87.0,72290.0,0.0,1.0,2.0,5.0,9152.0,1875.0,53.0,0.0,0.0,94.0,251.0,4.0,4.0,2.0,4.0,32.0,9.0,5.0,1.0,4.0,7.0,2.0,4.0,7.0,7.0,9.0,7.0,9.0,,0.0,0.0,4.0,50.0,0.0,0.0,0.0,94598.0,24163.0,7500.0,22308.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
57065070,,8000.0,8000.0,8000.0, 36 months,8.18,251.36,B,B1,caterer,10+ years,MORTGAGE,35000.0,Verified,Aug-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=57065070,,debt_consolidation,Debt consolidation,166xx,PA,19.07,1.0,Dec-1999,685.0,689.0,0.0,17.0,,8.0,0.0,4511.0,39.9,15.0,w,0.0,0.0,8180.23,8180.23,7011.09,1032.34,0.0,136.8,24.624,May-2018,251.36,,Oct-2018,554.0,550.0,0.0,69.0,1.0,Individual,,,,0.0,0.0,92837.0,,,,,,,,,,,,11300.0,,,,2.0,11605.0,956.0,72.7,0.0,0.0,179.0,187.0,38.0,9.0,2.0,42.0,17.0,12.0,17.0,3.0,1.0,3.0,1.0,4.0,5.0,4.0,8.0,3.0,8.0,0.0,0.0,0.0,2.0,73.3,0.0,0.0,0.0,115752.0,19215.0,3500.0,17880.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
55099720,,30000.0,30000.0,30000.0, 36 months,11.53,989.71,B,B5,Sr Processor,10+ years,MORTGAGE,66000.0,Source Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=55099720,,credit_card,Credit card refinancing,441xx,OH,24.44,0.0,Feb-1996,700.0,704.0,1.0,,,14.0,0.0,36644.0,73.6,23.0,w,0.0,0.0,35466.1434977455,35466.14,30000.0,5466.14,0.0,0.0,0.0,Jul-2018,989.64,,Jan-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,125989.0,,,,,,,,,,,,49800.0,,,,2.0,8999.0,4301.0,86.8,0.0,0.0,142.0,233.0,3.0,3.0,2.0,3.0,,0.0,,0.0,7.0,11.0,7.0,12.0,2.0,12.0,19.0,11.0,14.0,0.0,0.0,0.0,1.0,100.0,85.7,0.0,0.0,159193.0,39457.0,32700.0,19635.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
116575150,,4325.0,4325.0,4325.0, 36 months,21.45,163.95,D,D5,National Sales Manager,< 1 year,RENT,150000.0,Source Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=116575150,,debt_consolidation,Debt consolidation,906xx,CA,5.8,1.0,Sep-2003,670.0,674.0,5.0,12.0,83.0,18.0,1.0,1022.0,15.0,21.0,f,1785.74,1785.74,3609.9,3609.9,2539.26,1070.64,0.0,0.0,0.0,Mar-2019,163.95,Apr-2019,Mar-2019,654.0,650.0,0.0,27.0,1.0,Individual,,,,0.0,0.0,23847.0,5.0,4.0,0.0,1.0,20.0,22825.0,60.0,7.0,10.0,159.0,15.0,6870.0,2.0,1.0,5.0,11.0,1324.0,550.0,9.0,0.0,0.0,167.0,37.0,2.0,2.0,0.0,4.0,,1.0,12.0,0.0,6.0,14.0,6.0,6.0,7.0,14.0,14.0,9.0,18.0,,0.0,0.0,7.0,86.0,0.0,1.0,0.0,44901.0,23847.0,3300.0,38031.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
122371131,,5000.0,5000.0,5000.0, 36 months,10.91,163.49,B,B4,Billing Specialist,2 years,RENT,48000.0,Not Verified,Nov-2017,Late (31-120 days),y,https://lendingclub.com/browse/loanDetail.action?loan_id=122371131,,debt_consolidation,Debt consolidation,110xx,NY,13.33,0.0,Dec-1995,660.0,664.0,0.0,47.0,38.0,7.0,1.0,4887.0,58.2,17.0,w,3246.26,3246.26,2315.35,2315.35,1753.74,561.61,0.0,0.0,0.0,Mar-2019,29.52,Apr-2019,Mar-2019,744.0,740.0,0.0,47.0,1.0,Individual,,,,0.0,0.0,31410.0,0.0,2.0,1.0,1.0,9.0,26523.0,75.0,1.0,2.0,1963.0,72.0,8400.0,2.0,2.0,3.0,3.0,4487.0,2996.0,60.6,0.0,0.0,263.0,181.0,11.0,9.0,4.0,11.0,,9.0,47.0,3.0,4.0,5.0,4.0,6.0,4.0,5.0,9.0,5.0,7.0,0.0,0.0,0.0,2.0,87.5,25.0,0.0,1.0,43718.0,31410.0,7600.0,35318.0,,,,,,,,,,,,,,Y,INTEREST ONLY-3 MONTHS DEFERRAL,MEDICAL,ACTIVE,3.0,29.52,Feb-2019,May-2019,Mar-2019,3.0,14.0,In Grace Period,88.56,3290.75,37.19,Cash,N,,,,,,
118170080,,16000.0,16000.0,16000.0, 36 months,17.09,571.17,D,D1,director,10+ years,MORTGAGE,102500.0,Source Verified,Sep-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=118170080,,credit_card,Credit card refinancing,130xx,NY,18.88,0.0,May-1990,785.0,789.0,3.0,,,12.0,0.0,5947.0,20.9,20.0,w,0.0,0.0,16368.8310452102,16368.83,16000.0,368.83,0.0,0.0,0.0,Jan-2018,3260.43,,Mar-2019,749.0,745.0,0.0,,1.0,Individual,,,,0.0,0.0,179596.0,3.0,4.0,4.0,5.0,2.0,61069.0,64.0,0.0,0.0,2927.0,54.0,28500.0,4.0,0.0,7.0,5.0,14966.0,16703.0,25.1,0.0,0.0,185.0,327.0,26.0,2.0,3.0,43.0,,1.0,,0.0,3.0,4.0,3.0,4.0,8.0,7.0,9.0,4.0,12.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,240378.0,67016.0,22300.0,94917.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
44200566,,33000.0,33000.0,33000.0, 36 months,7.89,1032.43,A,A5,Directional Driller,7 years,MORTGAGE,250000.0,Source Verified,Apr-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=44200566,,credit_card,Credit card refinancing,724xx,AR,13.58,0.0,Jan-1994,755.0,759.0,0.0,,,13.0,0.0,26131.0,44.3,31.0,w,0.0,0.0,33983.9,33983.9,33000.0,983.9,0.0,0.0,0.0,Aug-2015,30901.07,,Sep-2015,764.0,760.0,0.0,,1.0,Individual,,,,0.0,0.0,169263.0,,,,,,,,,,,,66300.0,,,,2.0,13020.0,23596.0,64.4,0.0,0.0,141.0,255.0,33.0,12.0,3.0,33.0,,8.0,,0.0,3.0,6.0,3.0,4.0,18.0,6.0,10.0,6.0,13.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,222680.0,169263.0,46600.0,156380.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
78428488,,10350.0,10350.0,10350.0, 36 months,18.25,375.48,D,D3,Supervisor ,7 years,RENT,25920.0,Not Verified,May-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=78428488,,debt_consolidation,Debt consolidation,618xx,IL,26.06,0.0,Aug-2011,690.0,694.0,1.0,,,4.0,0.0,2927.0,55.2,7.0,f,0.0,0.0,11181.740000403,11181.74,10350.0,831.74,0.0,0.0,0.0,Oct-2016,9690.31,,Mar-2017,749.0,745.0,0.0,,1.0,Individual,,,,0.0,0.0,28433.0,0.0,1.0,0.0,1.0,16.0,25506.0,84.0,1.0,3.0,2927.0,80.0,5300.0,2.0,0.0,4.0,4.0,7108.0,573.0,83.6,0.0,0.0,56.0,20.0,10.0,10.0,0.0,17.0,,2.0,,0.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,35748.0,28433.0,3500.0,30448.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
85117046,,3000.0,3000.0,3000.0, 36 months,14.49,103.25,C,C4,Librarian Assistant and Counselor,6 years,RENT,60000.0,Source Verified,Jul-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=85117046,,other,Other,941xx,CA,11.44,0.0,Sep-2005,685.0,689.0,2.0,,,10.0,0.0,24014.0,80.0,17.0,w,0.0,0.0,3312.9096880621,3312.91,3000.0,312.91,0.0,0.0,0.0,Sep-2017,844.98,,Jul-2018,674.0,670.0,0.0,,1.0,Individual,,,,0.0,0.0,39451.0,1.0,2.0,0.0,0.0,72.0,15437.0,71.0,1.0,1.0,6877.0,76.0,30000.0,0.0,0.0,2.0,1.0,4383.0,1508.0,92.1,0.0,0.0,130.0,121.0,3.0,3.0,0.0,3.0,,2.0,,0.0,3.0,5.0,4.0,7.0,5.0,8.0,12.0,5.0,10.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,51827.0,39451.0,19000.0,21827.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
22263535,,4800.0,4800.0,4800.0, 36 months,11.67,158.68,B,B4,CAD Technician,1 year,MORTGAGE,51300.0,Not Verified,Aug-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=22263535,,debt_consolidation,Debt consolidation,571xx,SD,25.61,0.0,Sep-1996,695.0,699.0,0.0,57.0,,13.0,0.0,18606.0,78.2,19.0,w,0.0,0.0,5712.1883934023,5712.19,4800.0,912.19,0.0,0.0,0.0,Aug-2017,158.39,,Oct-2018,684.0,680.0,0.0,57.0,1.0,Individual,,,,0.0,0.0,228776.0,,,,,,,,,,,,23800.0,,,,6.0,19065.0,4543.0,73.4,0.0,0.0,215.0,132.0,22.0,8.0,2.0,22.0,,8.0,,0.0,3.0,5.0,3.0,4.0,10.0,5.0,7.0,5.0,13.0,0.0,0.0,0.0,2.0,84.2,33.3,0.0,0.0,253441.0,87054.0,17100.0,69741.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
8616175,,22000.0,22000.0,21900.0, 36 months,11.99,730.61,B,B3,Teacher,10+ years,MORTGAGE,50000.0,Verified,Nov-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=8616175,,debt_consolidation,A Step in the Right Direction,774xx,TX,11.69,0.0,Oct-2000,715.0,719.0,0.0,34.0,,9.0,0.0,17247.0,42.2,28.0,f,0.0,0.0,26301.9489568388,26182.39,22000.0,4301.95,0.0,0.0,0.0,Nov-2016,730.59,,Dec-2018,729.0,725.0,0.0,34.0,1.0,Individual,,,,0.0,0.0,23671.0,,,,,,,,,,,,40900.0,,,,5.0,2959.0,9399.0,53.9,0.0,0.0,157.0,130.0,16.0,16.0,0.0,64.0,34.0,16.0,34.0,0.0,3.0,4.0,3.0,10.0,8.0,8.0,20.0,4.0,9.0,0.0,0.0,0.0,0.0,96.3,0.0,0.0,0.0,54330.0,23671.0,20400.0,13430.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
93307995,,2400.0,2400.0,2400.0, 36 months,11.39,79.02,B,B3,RF Engineer,4 years,RENT,90000.0,Source Verified,Nov-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=93307995,,debt_consolidation,Debt consolidation,190xx,PA,22.04,0.0,Dec-2006,695.0,699.0,0.0,,,20.0,0.0,24107.0,70.7,28.0,f,683.98,683.98,2155.04,2155.04,1716.02,424.02,15.0,0.0,0.0,Mar-2019,79.02,Apr-2019,Mar-2019,649.0,645.0,0.0,,1.0,Individual,,,,0.0,0.0,64983.0,0.0,3.0,0.0,1.0,13.0,40876.0,63.0,0.0,4.0,9799.0,66.0,34100.0,0.0,0.0,1.0,5.0,3249.0,1393.0,94.5,0.0,0.0,97.0,119.0,16.0,13.0,0.0,16.0,,7.0,,0.0,7.0,7.0,7.0,7.0,17.0,9.0,11.0,7.0,20.0,0.0,0.0,0.0,0.0,100.0,85.7,0.0,0.0,98741.0,64983.0,25500.0,64641.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
